place_id,name,category,lat,lng,opening_hours,address,business_status,fetched_at,coverage
ChIJS7pmG2GJMEARe-BlZyaHj3c,NN 500 CHEVROLET CRUZE EHTIYYAT HISSELERI,shopping_mall,40.426186799999996,49.8470954,,"CRGW+FRH, Süleyman Sani Axundov küçəsi, Bakı, Azerbaijan",OPERATIONAL,2026-08-03,extra:coarse
ChIJs01IKgCHMEAReMZnbD7ZD6Y,AESTHETIC LAZURIA,tourist_attraction,40.423322899999995,49.8385817,,"Azadlıq Prospekti, Bakı, Azerbaijan",OPERATIONAL,2026-08-03,extra:coarse
ChIJyT4Q2dyJMEARtomtwx50Pg0,BAKSOL avto söküntü,shopping_mall,40.4347549,49.8644347,,"CVM7+WQ3, Dərnəgül 1, Bakı, Azerbaijan",OPERATIONAL,2026-08-03,extra:coarse
ChIJp2StAzaJMEARWc2gmf1qLv4,Bineqedi Muhafize Polisi,shopping_mall,40.4269025,49.850097399999996,,"CVG2+Q29, Baku, Azerbaijan",OPERATIONAL,2026-08-03,extra:coarse
ChIJARyj_ptiMEAR2eXqMks313U,Polikarbonat.az,shopping_mall,40.4248644,49.8648497,,"Ziya Bunyadov, Bakı, Azerbaijan",OPERATIONAL,2026-08-03,extra:coarse
ChIJy3GexvBjMEARD0A4Oq126PU,Iman CRANE Systems satış nöqtəsi,shopping_mall,40.4280693,49.872879999999995,,"Baku, Azerbaijan",OPERATIONAL,2026-08-03,extra:coarse
ChIJaaOa1WmIMEARLzFn1qKsOfs,Fiber Karton,shopping_mall,40.4392364,49.8603698,,"CVQ6+M4X, Baku, Azerbaijan",OPERATIONAL,2026-08-03,extra:coarse
ChIJ7w3wMZ2JMEARdlDSSMvRmmg,Florence,shopping_mall,40.4302479,49.872086200000005,,"CVJC+3RW Baksol yolu, Bakı, Azerbaijan",OPERATIONAL,2026-08-03,extra:coarse
ChIJSaxvc3OIMEARArewUeD8Gj0,Hilal Ət,shopping_mall,40.429876199999995,49.8502749,,"162, 162 Abay Kunanbayev küçəsi, Bakı, Azerbaijan",OPERATIONAL,2026-08-03,extra:coarse
ChIJQTgKGjaJMEARzddUzZo6_WU,MPM auto,shopping_mall,40.4264814,49.849214599999996,,"33 Süleyman Sani Axundov küçəsi, Bakı, Azerbaijan",OPERATIONAL,2026-08-03,extra:coarse
ChIJVeGRMgCJMEARxva6WlNNVxE,Semral Çerez,shopping_mall,40.421383999999996,49.8591329,,"CVC5+HM2, Baku, Azerbaijan",OPERATIONAL,2026-08-03,extra:coarse
ChIJR0gSjISJMEARyxxkvBBDkZ8,Firatboru Baş Ofis,shopping_mall,40.433479899999995,49.8912536,,"CVMR+9GR, Muzaffar Narimanov, Baku, Azerbaijan",OPERATIONAL,2026-08-03,extra:coarse
